FleetID,Date,Status,HoursInService
FL00034,2025-07-11,In service,12.36
FL00034,2025-07-12,In service,9.45
FL00034,2025-07-13,In service,20.84
FL00034,2025-07-14,In service,15.67
FL00034,2025-07-15,In service,18.52
FL00034,2025-07-16,In service,16.93
FL00034,2025-07-17,In service,18.8
FL00034,2025-07-18,In service,13.91
FL00034,2025-07-19,In service,15.69
FL00034,2025-07-20,In service,15.34
FL00034,2025-07-21,In service,13.13
FL00034,2025-07-22,In service,21.68
FL00034,2025-07-23,In service,12.5
FL00034,2025-07-24,In service,12.6
FL00034,2025-07-25,In service,15.26
FL00034,2025-07-26,In service,18.32
FL00034,2025-07-27,In service,13.9
FL00034,2025-07-28,In service,14.26
FL00034,2025-07-29,In service,23.45
FL00034,2025-07-30,In service,24.69
FL00034,2025-07-31,In service,20.27
FL00034,2025-08-01,Under maintenance,0.0
FL00034,2025-08-02,In service,15.04
FL00034,2025-08-03,In service,14.74
FL00034,2025-08-04,In service,21.87
FL00034,2025-08-05,Under maintenance,0.0
FL00034,2025-08-06,In service,13.43
FL00034,2025-08-07,In service,13.15
FL00034,2025-08-08,In service,19.24
FL00034,2025-08-09,In service,15.9
FL00034,2025-08-10,In service,16.03
FL00034,2025-08-11,Under maintenance,0.0
FL00034,2025-08-12,In service,9.75
FL00034,2025-08-13,Under maintenance,0.0
FL00034,2025-08-14,In service,18.42
FL00034,2025-08-15,In service,14.61
FL00034,2025-08-16,In service,14.88
FL00034,2025-08-17,In service,15.06
FL00034,2025-08-18,In service,17.59
FL00034,2025-08-19,In service,28.31
FL00034,2025-08-20,In service,7.8
FL00034,2025-08-21,In service,10.72
FL00034,2025-08-22,In service,14.81
FL00034,2025-08-23,In service,13.99
FL00034,2025-08-24,In service,16.09
FL00034,2025-08-25,In service,11.48
FL00034,2025-08-26,In service,18.17
FL00034,2025-08-27,In service,10.4
FL00034,2025-08-28,In service,15.15
FL00034,2025-08-29,In service,19.76
FL00034,2025-08-30,Under maintenance,0.0
FL00034,2025-08-31,In service,14.21
FL00035,2025-06-01,Under maintenance,0.0
FL00035,2025-06-02,In service,12.83
FL00035,2025-06-03,Under maintenance,0.0
FL00035,2025-06-04,In service,14.0
FL00035,2025-06-05,In service,17.52
FL00035,2025-06-06,In service,21.2
FL00035,2025-06-07,In service,15.27
FL00035,2025-06-08,In service,14.64
FL00035,2025-06-09,In service,11.81
FL00035,2025-06-10,In service,21.12
FL00035,2025-06-11,In service,6.75
FL00035,2025-06-12,In service,11.57
FL00035,2025-06-13,In service,18.04
FL00035,2025-06-14,In service,14.19
FL00035,2025-06-15,In service,12.9
FL00035,2025-06-16,Under maintenance,0.0
FL00035,2025-06-17,In service,16.16
FL00035,2025-06-18,Under maintenance,0.0
FL00035,2025-06-19,In service,16.19
FL00035,2025-06-20,In service,11.14
FL00035,2025-06-21,In service,22.61
FL00035,2025-06-22,In service,19.37
FL00035,2025-06-23,In service,12.64
FL00035,2025-06-24,In service,15.16
FL00035,2025-06-25,In service,14.47
FL00035,2025-06-26,In service,18.8
FL00035,2025-06-27,In service,16.69
FL00035,2025-06-28,Under maintenance,0.0
FL00035,2025-06-29,Under maintenance,0.0
FL00035,2025-06-30,In service,17.67
FL00035,2025-07-01,In service,13.65
FL00035,2025-07-02,In service,16.0
FL00035,2025-07-03,In service,16.63
FL00035,2025-07-04,In service,26.48
FL00035,2025-07-05,In service,17.76
FL00035,2025-07-06,In service,13.43
FL00035,2025-07-07,In service,16.39
FL00035,2025-07-08,In service,28.43
FL00035,2025-07-09,In service,21.99
FL00035,2025-07-10,In service,16.11
FL00035,2025-07-11,In service,14.36
FL00035,2025-07-12,In service,19.29
FL00035,2025-07-13,In service,18.84
FL00035,2025-07-14,Under maintenance,0.0
FL00035,2025-07-15,Under maintenance,0.0
FL00035,2025-07-16,Under maintenance,0.0
FL00035,2025-07-17,In service,21.48
FL00035,2025-07-18,In service,13.92
FL00035,2025-07-19,In service,17.03
FL00035,2025-07-20,In service,15.28
FL00035,2025-07-21,In service,18.0
FL00035,2025-07-22,In service,16.74
FL00035,2025-07-23,In service,11.26
FL00035,2025-07-24,Under maintenance,0.0
FL00035,2025-07-25,In service,21.21
FL00035,2025-07-26,In service,10.47
FL00035,2025-07-27,In service,19.34
FL00035,2025-07-28,In service,10.44
FL00035,2025-07-29,In service,14.3
FL00035,2025-07-30,In service,5.73
FL00035,2025-07-31,In service,11.58
FL00035,2025-08-01,In service,8.88
FL00035,2025-08-02,Under maintenance,0.0
FL00035,2025-08-03,Under maintenance,0.0
FL00035,2025-08-04,In service,13.66
FL00035,2025-08-05,In service,16.59
FL00035,2025-08-06,In service,15.61
FL00035,2025-08-07,In service,27.4
FL00035,2025-08-08,In service,17.46
FL00035,2025-08-09,In service,18.1
FL00035,2025-08-10,Under maintenance,0.0
FL00035,2025-08-11,Under maintenance,0.0
FL00035,2025-08-12,In service,17.75
FL00035,2025-08-13,Under maintenance,0.0
FL00035,2025-08-14,In service,13.12
FL00035,2025-08-15,In service,15.99
FL00035,2025-08-16,In service,19.29
FL00035,2025-08-17,Under maintenance,0.0
FL00035,2025-08-18,In service,14.79
FL00035,2025-08-19,In service,20.4
FL00035,2025-08-20,In service,18.9
FL00035,2025-08-21,Under maintenance,0.0
FL00035,2025-08-22,Under maintenance,0.0
FL00035,2025-08-23,In service,16.76
FL00035,2025-08-24,In service,20.57
FL00035,2025-08-25,In service,15.86
FL00035,2025-08-26,Under maintenance,0.0
FL00035,2025-08-27,Under maintenance,0.0
FL00035,2025-08-28,In service,18.11
FL00035,2025-08-29,Under maintenance,0.0
FL00035,2025-08-30,In service,20.7
FL00035,2025-08-31,In service,14.26
FL00036,2025-06-01,In service,18.56
FL00036,2025-06-02,Under maintenance,0.0
FL00036,2025-06-03,In service,10.23
FL00036,2025-06-04,Under maintenance,0.0
FL00036,2025-06-05,In service,16.51
FL00036,2025-06-06,In service,15.91
FL00036,2025-06-07,In service,13.71
FL00036,2025-06-08,In service,18.02
FL00036,2025-06-09,In service,18.67
FL00036,2025-06-10,Under maintenance,0.0
FL00036,2025-06-11,Under maintenance,0.0
FL00036,2025-06-12,In service,20.65
FL00036,2025-06-13,In service,16.35
FL00036,2025-06-14,In service,11.89
FL00036,2025-06-15,Under maintenance,0.0
FL00036,2025-06-16,In service,19.87
FL00036,2025-06-17,In service,14.66
FL00036,2025-06-18,In service,13.12
FL00036,2025-06-19,In service,12.37
FL00036,2025-06-20,In service,20.64
FL00036,2025-06-21,In service,11.37
FL00036,2025-06-22,In service,17.41
FL00036,2025-06-23,Under maintenance,0.0
FL00036,2025-06-24,In service,14.91
FL00036,2025-06-25,In service,20.31
FL00036,2025-06-26,In service,13.85
FL00036,2025-06-27,In service,18.18
FL00036,2025-06-28,In service,16.91
FL00036,2025-06-29,In service,16.86
FL00036,2025-06-30,In service,18.12
FL00036,2025-07-01,In service,17.53
FL00036,2025-07-02,Under maintenance,0.0
FL00036,2025-07-03,In service,14.41
FL00036,2025-07-04,In service,14.27
FL00036,2025-07-05,In service,13.58
FL00036,2025-07-06,In service,11.99
FL00036,2025-07-07,In service,10.92
FL00036,2025-07-08,In service,12.44
FL00036,2025-07-09,Under maintenance,0.0
FL00036,2025-07-10,In service,19.03
FL00036,2025-07-11,In service,13.94
FL00036,2025-07-12,In service,23.89
FL00036,2025-07-13,In service,20.12
FL00036,2025-07-14,Under maintenance,0.0
FL00036,2025-07-15,In service,17.12
FL00036,2025-07-16,In service,20.9
FL00036,2025-07-17,In service,15.39
FL00036,2025-07-18,In service,15.07
FL00036,2025-07-19,In service,14.86
FL00036,2025-07-20,In service,9.88
FL00036,2025-07-21,Under maintenance,0.0
FL00036,2025-07-22,In service,21.64
FL00036,2025-07-23,In service,24.13
FL00036,2025-07-24,In service,22.35
FL00036,2025-07-25,In service,14.01
FL00036,2025-07-26,In service,12.95
FL00036,2025-07-27,In service,18.14
FL00036,2025-07-28,Under maintenance,0.0
FL00036,2025-07-29,Under maintenance,0.0
FL00036,2025-07-30,In service,7.87
FL00036,2025-07-31,In service,22.46
FL00036,2025-08-01,In service,15.36
FL00036,2025-08-02,In service,20.19
FL00036,2025-08-03,In service,16.09
FL00036,2025-08-04,Under maintenance,0.0
FL00036,2025-08-05,In service,13.82
FL00036,2025-08-06,Under maintenance,0.0
FL00036,2025-08-07,In service,17.36
FL00036,2025-08-08,In service,15.95
FL00036,2025-08-09,Under maintenance,0.0
FL00036,2025-08-10,In service,16.19
FL00036,2025-08-11,In service,5.59
FL00036,2025-08-12,In service,20.06
FL00036,2025-08-13,In service,14.5
FL00036,2025-08-14,In service,22.76
FL00036,2025-08-15,In service,8.34
FL00036,2025-08-16,In service,14.44
FL00036,2025-08-17,In service,25.42
FL00036,2025-08-18,In service,9.22
FL00036,2025-08-19,In service,11.34
FL00036,2025-08-20,In service,17.65
FL00036,2025-08-21,In service,18.72
FL00036,2025-08-22,In service,13.85
FL00036,2025-08-23,In service,22.01
FL00036,2025-08-24,In service,18.25
FL00036,2025-08-25,In service,12.45
FL00036,2025-08-26,In service,14.44
FL00036,2025-08-27,In service,14.59
FL00036,2025-08-28,Under maintenance,0.0
FL00036,2025-08-29,Under maintenance,0.0
FL00036,2025-08-30,In service,8.97
FL00036,2025-08-31,In service,18.61
FL00037,2025-06-01,In service,18.4
FL00037,2025-06-02,In service,16.7
FL00037,2025-06-03,Under maintenance,0.0
FL00037,2025-06-04,In service,19.91
FL00037,2025-06-05,In service,11.03
FL00037,2025-06-06,In service,15.17
FL00037,2025-06-07,Under maintenance,0.0
FL00037,2025-06-08,In service,11.92
FL00037,2025-06-09,Under maintenance,0.0
FL00037,2025-06-10,In service,22.41
FL00037,2025-06-11,In service,19.97
FL00037,2025-06-12,In service,15.3
FL00037,2025-06-13,In service,8.9
FL00037,2025-06-14,In service,13.87
FL00037,2025-06-15,In service,27.81
FL00037,2025-06-16,In service,16.13
FL00037,2025-06-17,In service,11.56
FL00037,2025-06-18,In service,7.57
FL00037,2025-06-19,In service,19.88
FL00037,2025-06-20,In service,16.44
FL00037,2025-06-21,In service,11.84
FL00037,2025-06-22,Under maintenance,0.0
FL00037,2025-06-23,In service,3.88
FL00037,2025-06-24,In service,20.23
FL00037,2025-06-25,In service,13.42
FL00037,2025-06-26,In service,12.94
FL00037,2025-06-27,In service,11.94
FL00037,2025-06-28,In service,19.38
FL00037,2025-06-29,In service,10.59
FL00037,2025-06-30,In service,20.12
FL00037,2025-07-01,Under maintenance,0.0
FL00037,2025-07-02,Under maintenance,0.0
FL00037,2025-07-03,In service,16.09
FL00037,2025-07-04,In service,23.18
FL00037,2025-07-05,In service,23.3
FL00037,2025-07-06,In service,10.74
FL00037,2025-07-07,In service,5.57
FL00037,2025-07-08,In service,13.2
FL00037,2025-07-09,Under maintenance,0.0
FL00037,2025-07-10,In service,15.1
FL00037,2025-07-11,In service,15.78
FL00037,2025-07-12,In service,20.94
FL00037,2025-07-13,In service,15.01
FL00037,2025-07-14,In service,14.73
FL00037,2025-07-15,In service,17.81
FL00037,2025-07-16,In service,22.47
FL00037,2025-07-17,In service,20.8
FL00037,2025-07-18,In service,13.83
FL00037,2025-07-19,Under maintenance,0.0
FL00037,2025-07-20,In service,13.55
FL00037,2025-07-21,In service,20.54
FL00037,2025-07-22,In service,12.62
FL00037,2025-07-23,Under maintenance,0.0
FL00037,2025-07-24,In service,19.56
FL00037,2025-07-25,In service,23.82
FL00037,2025-07-26,Under maintenance,0.0
FL00037,2025-07-27,In service,19.35
FL00037,2025-07-28,In service,8.18
FL00037,2025-07-29,In service,19.83
FL00037,2025-07-30,In service,15.88
FL00037,2025-07-31,In service,12.29
FL00037,2025-08-01,In service,10.51
FL00037,2025-08-02,In service,18.54
FL00037,2025-08-03,In service,18.55
FL00037,2025-08-04,Under maintenance,0.0
FL00037,2025-08-05,In service,10.8
FL00037,2025-08-06,In service,7.56
FL00037,2025-08-07,Under maintenance,0.0
FL00037,2025-08-08,Under maintenance,0.0
FL00037,2025-08-09,In service,11.94
FL00037,2025-08-10,In service,13.56
FL00037,2025-08-11,In service,17.79
FL00037,2025-08-12,In service,7.77
FL00037,2025-08-13,In service,15.87
FL00037,2025-08-14,In service,14.23
FL00037,2025-08-15,In service,9.17
FL00037,2025-08-16,In service,19.67
FL00037,2025-08-17,In service,22.5
FL00037,2025-08-18,Under maintenance,0.0
FL00037,2025-08-19,In service,23.0
FL00037,2025-08-20,In service,18.28
FL00037,2025-08-21,In service,11.98
FL00037,2025-08-22,In service,29.77
FL00037,2025-08-23,In service,23.06
FL00037,2025-08-24,In service,13.65
FL00037,2025-08-25,In service,23.15
FL00037,2025-08-26,In service,17.01
FL00037,2025-08-27,In service,10.34
FL00037,2025-08-28,In service,22.38
FL00037,2025-08-29,In service,11.98
FL00037,2025-08-30,In service,18.52
FL00037,2025-08-31,In service,16.73
FL00038,2025-06-01,In service,11.85
FL00038,2025-06-02,In service,13.21
FL00038,2025-06-03,Under maintenance,0.0
FL00038,2025-06-04,Under maintenance,0.0
FL00038,2025-06-05,Under maintenance,0.0
FL00038,2025-06-06,In service,21.8
FL00038,2025-06-07,In service,10.27
FL00038,2025-06-08,In service,11.79
FL00038,2025-06-09,In service,14.68
FL00038,2025-06-10,In service,13.61
FL00038,2025-06-11,In service,19.68
FL00038,2025-06-12,In service,14.93
FL00038,2025-06-13,In service,15.36
FL00038,2025-06-14,In service,11.41
FL00038,2025-06-15,In service,10.96
FL00038,2025-06-16,In service,11.49
FL00038,2025-06-17,In service,15.11
FL00038,2025-06-18,In service,11.74
FL00038,2025-06-19,In service,15.51
FL00038,2025-06-20,In service,14.67
FL00038,2025-06-21,In service,22.37
FL00038,2025-06-22,In service,14.31
FL00038,2025-06-23,In service,14.1
FL00038,2025-06-24,In service,15.84
FL00038,2025-06-25,In service,14.8
FL00038,2025-06-26,In service,15.01
FL00038,2025-06-27,In service,18.21
FL00038,2025-06-28,In service,16.13
FL00038,2025-06-29,In service,13.32
FL00038,2025-06-30,In service,17.09
FL00038,2025-07-01,In service,18.17
FL00038,2025-07-02,In service,10.54
FL00038,2025-07-03,In service,12.55
FL00038,2025-07-04,In service,8.62
FL00038,2025-07-05,In service,10.95
FL00038,2025-07-06,In service,28.63
FL00038,2025-07-07,Under maintenance,0.0
FL00038,2025-07-08,In service,21.65
FL00038,2025-07-09,In service,17.33
FL00038,2025-07-10,In service,21.64
FL00038,2025-07-11,In service,11.53
FL00038,2025-07-12,Under maintenance,0.0
FL00038,2025-07-13,In service,19.98
FL00038,2025-07-14,In service,16.63
FL00038,2025-07-15,In service,21.78
FL00038,2025-07-16,In service,13.05
FL00038,2025-07-17,In service,15.04
FL00038,2025-07-18,Under maintenance,0.0
FL00038,2025-07-19,In service,10.6
FL00038,2025-07-20,In service,25.08
FL00038,2025-07-21,In service,7.5
FL00038,2025-07-22,In service,15.48
FL00038,2025-07-23,In service,17.25
FL00038,2025-07-24,In service,15.52
FL00038,2025-07-25,In service,16.01
FL00038,2025-07-26,Under maintenance,0.0
FL00038,2025-07-27,In service,10.55
FL00038,2025-07-28,In service,26.75
FL00038,2025-07-29,In service,18.66
FL00038,2025-07-30,In service,12.82
FL00038,2025-07-31,In service,12.18
FL00038,2025-08-01,In service,23.26
FL00038,2025-08-02,In service,20.64
FL00038,2025-08-03,In service,21.06
FL00038,2025-08-04,Under maintenance,0.0
FL00038,2025-08-05,Under maintenance,0.0
FL00038,2025-08-06,In service,17.7
FL00038,2025-08-07,In service,17.86
FL00038,2025-08-08,In service,9.25
FL00038,2025-08-09,In service,10.11
FL00038,2025-08-10,In service,11.16
FL00038,2025-08-11,Under maintenance,0.0
FL00038,2025-08-12,In service,10.79
FL00038,2025-08-13,In service,11.43
FL00038,2025-08-14,Under maintenance,0.0
FL00038,2025-08-15,Under maintenance,0.0
FL00038,2025-08-16,In service,14.56
FL00038,2025-08-17,In service,9.3
FL00038,2025-08-18,In service,21.76
FL00038,2025-08-19,In service,14.75
FL00038,2025-08-20,In service,16.07
FL00038,2025-08-21,In service,18.8
FL00038,2025-08-22,In service,14.6
FL00038,2025-08-23,In service,23.1
FL00038,2025-08-24,In service,17.1
FL00038,2025-08-25,In service,14.4
FL00038,2025-08-26,Under maintenance,0.0
FL00038,2025-08-27,In service,17.1
FL00038,2025-08-28,In service,9.94
FL00038,2025-08-29,In service,17.66
FL00038,2025-08-30,In service,18.6
FL00038,2025-08-31,In service,25.79
FL00039,2025-06-01,In service,13.97
FL00039,2025-06-02,In service,27.91
FL00039,2025-06-03,In service,17.14
FL00039,2025-06-04,Under maintenance,0.0
FL00039,2025-06-05,In service,16.49
FL00039,2025-06-06,Under maintenance,0.0
FL00039,2025-06-07,In service,21.14
FL00039,2025-06-08,In service,7.47
FL00039,2025-06-09,In service,11.13
FL00039,2025-06-10,In service,13.53
FL00039,2025-06-11,Under maintenance,0.0
FL00039,2025-06-12,In service,16.45
FL00039,2025-06-13,Under maintenance,0.0
FL00039,2025-06-14,Under maintenance,0.0
FL00039,2025-06-15,Under maintenance,0.0
FL00039,2025-06-16,In service,16.88
FL00039,2025-06-17,In service,8.47
FL00039,2025-06-18,In service,13.68
FL00039,2025-06-19,Under maintenance,0.0
FL00039,2025-06-20,Under maintenance,0.0
FL00039,2025-06-21,In service,16.56
FL00039,2025-06-22,In service,21.13
FL00039,2025-06-23,In service,15.55
FL00039,2025-06-24,In service,5.47
FL00039,2025-06-25,Under maintenance,0.0
FL00039,2025-06-26,In service,8.12
FL00039,2025-06-27,In service,16.16
FL00039,2025-06-28,In service,21.44
FL00039,2025-06-29,In service,16.77
FL00039,2025-06-30,In service,12.54
FL00039,2025-07-01,In service,15.06
FL00039,2025-07-02,Under maintenance,0.0
FL00039,2025-07-03,In service,18.08
FL00039,2025-07-04,In service,22.6
FL00039,2025-07-05,In service,19.24
FL00039,2025-07-06,Under maintenance,0.0
FL00039,2025-07-07,In service,14.8
FL00039,2025-07-08,Under maintenance,0.0
FL00039,2025-07-09,In service,20.66
FL00039,2025-07-10,In service,15.24
FL00039,2025-07-11,In service,17.25
FL00039,2025-07-12,In service,14.91
FL00039,2025-07-13,In service,14.45
FL00039,2025-07-14,Under maintenance,0.0
FL00039,2025-07-15,In service,30.02
FL00039,2025-07-16,Under maintenance,0.0
FL00039,2025-07-17,Under maintenance,0.0
FL00039,2025-07-18,In service,18.01
FL00039,2025-07-19,In service,11.18
FL00039,2025-07-20,In service,15.17
FL00039,2025-07-21,Under maintenance,0.0
FL00039,2025-07-22,In service,15.99
FL00039,2025-07-23,In service,14.16
FL00039,2025-07-24,In service,18.27
FL00039,2025-07-25,In service,24.58
FL00039,2025-07-26,Under maintenance,0.0
FL00039,2025-07-27,In service,12.23
FL00039,2025-07-28,Under maintenance,0.0
FL00039,2025-07-29,Under maintenance,0.0
FL00039,2025-07-30,In service,10.42
FL00039,2025-07-31,In service,21.92
FL00039,2025-08-01,In service,25.09
FL00039,2025-08-02,In service,10.98
FL00039,2025-08-03,In service,13.96
FL00039,2025-08-04,In service,18.89
FL00039,2025-08-05,In service,19.6
FL00039,2025-08-06,In service,11.48
FL00039,2025-08-07,Under maintenance,0.0
FL00039,2025-08-08,In service,20.66
FL00039,2025-08-09,In service,17.78
FL00039,2025-08-10,Under maintenance,0.0
FL00039,2025-08-11,In service,27.45
FL00039,2025-08-12,Under maintenance,0.0
FL00039,2025-08-13,In service,20.47
FL00039,2025-08-14,In service,13.9
FL00039,2025-08-15,Under maintenance,0.0
FL00039,2025-08-16,In service,14.92
FL00039,2025-08-17,In service,18.81
FL00039,2025-08-18,In service,16.4
FL00039,2025-08-19,Under maintenance,0.0
FL00039,2025-08-20,In service,27.7
FL00039,2025-08-21,In service,14.68
FL00039,2025-08-22,In service,18.63
FL00039,2025-08-23,In service,14.53
FL00039,2025-08-24,In service,18.75
FL00039,2025-08-25,Under maintenance,0.0
FL00039,2025-08-26,In service,17.97
FL00039,2025-08-27,Under maintenance,0.0
FL00039,2025-08-28,In service,13.37
FL00039,2025-08-29,Under maintenance,0.0
FL00039,2025-08-30,In service,15.56
FL00039,2025-08-31,In service,26.4
FL00040,2025-06-01,In service,10.19
FL00040,2025-06-02,In service,23.37
FL00040,2025-06-03,In service,15.52
FL00040,2025-06-04,In service,19.22
FL00040,2025-06-05,In service,16.37
FL00040,2025-06-06,In service,18.07
